engine_load,fuel_blend_percentage,nanoparticle_concentration,injection_pressure,engine_speed,BTE
25,6.724063405203662,42.23045948538431,200,1500,20.762482349062715
50,46.4689468445165,48.13945721015696,180,2500,25.854912075151297
50,82.07358408157303,38.64310998698086,200,1500,28.711594258732063
100,61.45410182213155,99.95663182739077,240,2000,29.60116738903511
50,83.21624537291183,62.20580085859504,240,1500,28.553833734695843
100,49.401167059930565,18.284978898771605,240,1500,28.9577784855395
100,11.846170509448184,56.7196465331472,200,1500,23.69648777042004
100,1.363984583588107,14.49657682046559,200,1500,22.94976955904087
50,30.32195467185912,35.97868434816693,200,1000,24.729727936595506
100,69.79904714977924,50.13650043785648,180,2500,30.263395941091385
75,79.02599039416938,58.08434379417207,220,2500,30.82122543352646
25,29.575283462032942,97.85632597554292,200,2500,22.199052661018296
25,49.56539208832472,98.39995514237368,180,1000,25.283713176642056
100,42.11189044340816,18.826243291571892,240,1500,30.761004720831004
25,41.05227843514279,58.43194054866003,200,1500,25.33507989183792
50,23.134871320015048,83.53984556729026,200,2500,23.17273014417488
50,13.637110502945838,31.394153822747928,200,2000,23.90872749740328
25,19.668855823121312,77.55067887296244,180,1500,22.978945070263435
50,5.53323871633461,89.07571501344815,200,1500,20.768651401348965
25,19.813074182357703,69.62386564319127,200,1500,22.733896619454644
25,0.9200897625379456,39.4933013960607,220,1000,21.85851495683978
25,62.72584006359783,93.08190874065151,180,1500,25.743303698482563
100,31.637540738768287,89.5168084306752,220,2500,26.84208952399204
25,97.31447114269086,74.42427869146339,220,1500,31.538752643345465
100,19.371705077629787,42.730130209345575,220,2500,25.457536772588668
25,34.58285703095939,81.27067261553194,220,2000,22.81370852303362
25,35.78411586415332,38.44980833519271,240,1000,24.6153892278866
25,0.845149606246054,32.765756620021364,200,2000,19.793132486723906
50,83.9207953039459,56.3512048220153,220,1500,29.691491364894524
100,3.199446014432472,99.74217025011257,180,2000,22.10625450056352
100,94.01798347292414,82.3889747290709,200,1500,30.86104385468198
25,89.20743510936207,75.68134589064914,220,2500,28.8974563844322
25,53.55219160859635,50.68114720245796,220,1500,24.258342278560757
50,54.35955749112921,38.07550082672344,180,1000,26.252861385749224
50,65.37779229561563,87.03106868354644,240,2000,28.3210105393278
50,38.7050011934887,61.09595019829173,180,1500,25.318364216376303
100,64.72222833978554,83.1929456009709,240,2500,29.77139921363923
100,4.476838868848687,53.89783386138808,240,2000,23.99756847962296
100,5.404762734972657,77.85617446108903,240,1000,25.5220614490296
25,45.72304196195444,88.09669528045254,220,1500,26.298818750339624
100,54.96223011060349,45.22510238229996,220,1000,30.198245916198506
75,88.7817640335819,11.221261291361431,240,2500,29.771202198101197
75,10.466063390789628,32.943390941881816,240,2000,24.10320246128372
50,82.26479271938894,92.3423536975968,220,2000,27.823100457811044
100,21.00473372920696,71.87880344970618,240,2000,25.21397509654285
75,39.40836485100319,76.34968447932464,220,2500,26.64492231554185
50,31.66024348274129,39.27597528388793,240,1500,24.986247978939545
100,40.0155272865399,73.11456862074957,220,1500,26.168950606221024
25,15.049549807258556,68.16539308684827,180,1500,20.69941235066005
75,50.357007440355495,26.053629712932608,240,1000,29.412757994950177
25,80.16425898313673,97.18216996875802,240,2500,28.91213306488238
100,44.153401037889694,41.8623034012966,180,2000,29.94308954327628
75,49.06135758981991,39.6358276456038,200,2500,26.51238493474337
100,84.87675852813142,43.22453898071782,240,2500,32.271320119618885
25,70.60581146380308,18.25476537886924,200,2500,27.217908454879463
75,49.04544085197847,66.24671653838942,180,2000,27.996260629045423
25,25.769564818917967,31.47618193717571,240,2000,22.903033581129367
100,88.49267468449666,82.29814807457628,200,1000,31.189073119062822
100,57.70204016905584,45.474056212055125,240,2500,31.34007306593726
25,22.11476101106934,51.27026340615868,240,1500,21.857898264840607
75,26.91197526380104,68.17798487040031,220,1000,26.088763491349784
25,80.3133088936246,78.56840205583653,200,2000,27.099798648784382
100,4.414556208745546,30.800377436330056,220,2000,25.612673751031164
25,99.209218702882,96.96648967463317,220,1000,28.908074536047287
100,13.035167971479176,66.0089391370013,200,1500,23.943714679404888
25,79.60685253969373,10.507476115034882,200,2500,30.152189659173946
75,39.47753167716829,47.4059988931196,220,2500,26.04214501247356
75,49.221618328746686,49.31360385676789,240,1500,27.79545647618508
25,88.06505774645778,82.82484783769573,240,2500,27.10070013977633
25,41.29111895892133,37.462579670845344,180,2000,23.251742907722537
75,53.74937536732345,39.81038646654672,240,1000,29.86716463884184
100,4.929966240916994,16.344468356731113,200,1500,25.30589601164088
75,0.2347473867453153,35.51914220732333,200,1000,22.957316704639748
100,24.47998730017259,74.52655313372651,180,2500,25.534814211903004
25,68.05830929187672,67.12812276038377,200,2500,25.935241431558453
25,12.126489335913671,17.325467920710466,220,2000,22.699162848750824
100,11.376195880454942,20.32245029033047,180,2000,27.15157301056964
25,41.096060803590326,43.92333675325972,180,2500,25.298668510155284
100,64.78370386082265,76.93819859269088,240,2500,30.55029242889426
50,71.20719922479304,84.9626450315767,240,2000,27.60759670696831
75,17.84506740983748,11.316163870901567,220,2000,25.943187940109883
50,7.958814737204245,39.61095195766606,220,1500,24.452625009753
100,94.03970339455442,48.18356772657175,240,2000,33.17436386317528
75,26.06663825621017,92.0019529711411,240,1500,24.87574597959601
100,85.33464976087238,55.12659019384986,220,1500,33.791172472013415
75,86.34914504628183,34.27306887211154,240,1000,33.64972909742074
75,77.25225917625444,45.10423586474603,180,2000,30.712963088904694
75,16.88336066525701,49.27909973452725,220,1500,25.300969874013585
75,82.18014592542004,70.29962861763507,240,1000,30.30785950516609
100,76.92505592415867,13.69790046706827,200,1000,32.742962849361746
75,59.67229901062171,45.050649672191525,200,2000,28.5730930870001
75,33.720203516895275,68.18991732230063,220,2000,26.93315114860858
50,26.25086042665441,35.49900838279577,200,1000,26.09146229393342
25,12.188921208035897,63.25759059977387,200,1500,19.997422768016836
25,50.97570669008714,42.15510370936397,180,2000,25.39949086909127
50,58.52608755098465,78.2848780756098,220,1000,26.24579828036728
50,35.93389905157872,15.453792681624412,200,1000,25.465388353649683
100,47.53590676808685,92.61657826312208,240,1500,27.659349258560376
100,36.35144573692667,25.445129315407804,220,2500,27.25826596962015
100,64.10060573207012,24.26923780744142,220,1500,31.20396628283781
50,90.12592077965633,85.65786502958913,200,1000,28.634122370471196
50,16.39202620469449,88.23546307214998,200,1500,23.2573156370523
75,38.14088099031234,18.367598210122026,180,2000,27.49053510798384
100,14.08686039508613,91.78470352134192,240,1000,23.511836509045956
100,62.4943770407832,34.59680800560787,180,1500,29.443458610231083
100,72.88705094885958,65.675951686725,180,1500,31.75717247591555
25,93.1912732597456,16.17341413671062,240,1500,29.54186578564036
75,27.887192626096493,44.25949910153808,200,1500,27.200866570398222
100,95.02112058654302,50.5652148194084,180,1000,31.36736164802684
100,6.32626718206748,63.98439124206794,220,1500,23.3008041184987
100,60.30138633645882,57.27447742730191,180,2000,29.500254427266118
25,5.713271934332997,51.53436653424333,240,2500,20.75937541171139
25,89.37741877619449,96.3676190589029,180,2500,28.92383432530449
50,52.98090570700541,26.652049928898325,180,2500,27.06313589321849
75,66.93483507627961,24.21948075820013,220,2000,29.637884531295533
50,83.15739259104525,74.20771548106045,240,2500,28.658547216708403
75,15.031062248396877,16.70966963832089,220,1000,24.12766886096838
25,3.859156193813385,53.46023103948491,200,1000,19.853801493584854
100,87.88811459128522,53.56478072369865,240,2000,32.639704161261335
50,31.49332274589325,37.90227978631822,180,2000,23.045042826573493
100,12.897890792716527,93.7399367512178,220,1000,24.951660749604777
50,46.84612370870865,35.428909158641034,220,2000,26.545412138718564
25,59.83060756960188,35.95977570144218,240,2000,26.396471616473995
25,3.0970603422510123,31.0869967801349,220,1000,22.075746724146715
25,27.489565825708773,23.12092316985068,240,1000,24.131464950768677
50,3.2799874276896013,42.76099498136075,200,1500,22.10039955545517
75,42.0335389195499,71.27985340003872,240,1500,27.18134734755949
50,89.51000290662444,76.79465764936802,240,2500,29.29247698419651
75,98.26524114935692,83.20770247876129,200,2000,32.50581343953616
50,63.70475535036275,27.778949967840276,200,1000,29.135868995542907
50,16.16376937845918,13.206941941575678,180,2500,21.405153153331632
25,90.58493899993056,97.72172726395526,220,1500,30.123982131565285
100,51.62478232000605,11.289926735778568,200,2000,30.27077400675341
100,15.374931210291807,96.46109541622526,200,2500,25.218877079838908
75,92.17266694516614,84.59329768406198,220,2000,32.358410371408475
100,75.7469050723103,92.08672849226228,220,2500,30.59618201642001
50,73.17052727231516,44.84671413500314,180,2000,28.503908859771283
50,70.91807037944046,27.748179896593,180,2000,29.33660947690316
25,20.03398210964423,64.58173166580085,240,1000,24.721134350006466
25,21.100669170752607,76.71260536448382,180,2000,21.72524688196503
100,68.8292998427255,21.77749596921945,200,1500,30.8066605281342
75,21.972275011039688,81.78593632160806,200,1000,25.653617981016573
100,43.86716968030488,28.773398801130213,220,2000,26.724269393509307
100,78.20018255939414,54.2509563617614,180,1500,31.625688336547203
100,78.3952518097841,87.08342048903376,240,1500,30.462021305493277
100,45.32617725258597,27.40820599384233,240,2500,29.61334477258979
50,79.21899382752451,31.76961831845088,240,1000,29.92273424566424
75,83.86217961980567,15.649404084927236,240,1000,30.72303236422601
50,65.47757512842603,23.19527006048174,220,2500,29.23100197077188
75,22.842585230842012,23.187323780323183,180,2500,24.74990004089959
25,27.401178038554757,28.308475193872376,180,2500,23.37654467608741
100,31.484115540873532,35.75803573584855,180,1000,27.00610792500635
50,11.6804107733952,83.34850280306867,180,1500,22.81564991176238
75,27.315962036994517,92.41874777630056,240,1500,24.174386319440547
25,20.95192243125321,46.565254830605525,240,2000,19.322746733862576
25,45.53287498086021,21.538805678947973,220,1000,24.257278123056352
100,90.84375478722647,30.14289325859776,220,1000,33.54469426738558
75,10.448031675395807,76.2585379169703,240,2500,22.610024257074915
50,72.02679239473956,70.96829672916007,200,1000,29.47549273900978
100,68.72830044131277,97.04865714451216,180,1000,28.911011342182046
50,9.575419866335766,11.303981253557492,220,1500,23.80816724044557
25,92.25724049058,77.56828842541212,240,1000,29.73227361415533
50,56.84722021568196,55.521424040768345,180,1500,27.25045129930257
50,36.372552113568425,91.24236801302132,180,1500,24.72141760895516
100,75.65385834953067,61.855000671418026,240,1000,31.193462217313105
50,25.736545840163405,50.20009520152739,200,1500,24.34518027015785
100,69.35098370463204,69.92655485436953,200,2500,30.050493245302
25,3.971120757224722,85.01710979628979,220,1500,20.173074188242285
100,83.9408037609272,35.42486951555668,240,1000,32.397784902701936
100,44.81708470213185,19.677433940583214,220,2500,28.800086799219148
75,63.66929143579417,48.971630648738845,200,2500,28.47242946160789
50,22.123781980668365,29.30678855305557,220,1000,23.909314292506707
25,67.7073712658448,48.65870578556882,220,2000,28.55633040640923
100,77.22402758932766,99.19433555190552,200,1500,30.49715087211555
25,47.321318688439874,61.67098843966197,180,1500,25.68872001437736
75,61.77269240617943,72.42402005620693,180,2000,29.002625264981
50,45.63259238223986,71.01355802152767,200,2500,25.889940663849263
100,89.40913692578455,83.86307526574572,180,2000,32.54953912796773
50,49.78691805143192,94.97157391138416,240,1000,25.600320445866544
75,84.18087090288189,69.29362883872481,180,2000,30.20017558851516
75,80.13520582702486,52.848518027788735,200,2500,32.42461450870009
25,41.05048213483565,38.60478517761203,240,1000,25.64092162722896
100,23.008449185747505,42.42468701114804,220,1000,26.495450788063167
25,40.6082132559771,40.1032547311651,200,1000,24.577867565259037
75,82.62173757752201,39.201894214650096,200,1500,31.79400303109705
50,22.763253581939235,72.51625039438849,180,1500,22.267915471546047
25,52.44363458577494,62.89381269566777,240,1000,24.45370600758312
25,80.60967479607474,28.179554042595363,200,2000,26.87051271371504
50,35.34774751283788,97.26634172495764,240,1500,23.87793324259145
25,64.22096370026973,48.49529638188873,240,2500,27.893716670068954
50,24.56315740488145,60.94777609612706,180,1500,23.455343831526136
100,10.927944536815993,73.23408701107864,200,2000,26.8188927829622
50,79.43842250928563,65.23096390092059,240,1500,28.7036073989286
100,9.896862340870683,37.99465921860407,240,2000,25.40777799120476
50,27.13813950795846,81.79359161386391,220,2000,23.29962379792007
75,85.51094219974401,19.913827562166414,180,1500,29.66381983408674
75,34.64692870786672,61.209625123330426,200,2000,25.71523744326714
100,97.30453495141612,34.59855007126906,240,2000,33.19724627309531
100,97.97343347738595,65.41861309057165,180,2500,33.72355649910334
75,26.82760204535567,29.61941329759328,200,1000,27.11619427214649
100,4.097822224989045,79.49796896884044,240,1000,23.46698629233741
50,70.50632842053791,30.478269813924936,200,1500,29.31243715970392
50,45.098650264834376,90.13529214701494,200,2000,24.9937734573753
75,10.07528439595763,87.5399414203208,180,1500,23.90415728864862
25,70.75228189780428,42.61541068124301,180,1500,29.753555303297837
50,3.1174909111921223,44.72382599866233,220,1000,23.402236327542223
100,87.01966904922422,73.13531119187414,220,2000,31.62300544898235
25,13.865252911330373,18.133618417523557,220,1500,23.654859259485743
25,12.7311878746725,17.28274709581114,240,1500,22.477691687632035
50,17.567229796858452,22.269177715054884,220,1000,25.04310895619037
50,96.02663584920666,60.62278019048671,200,1000,29.86388134337045
25,69.3169360253846,23.41020743479839,180,1000,27.62482674400549
25,80.13715354636368,34.98555535956832,200,1500,28.74265116762772
75,39.7634985732753,68.2220266786187,180,2000,26.3079940371541
100,33.631272750495555,11.406140005304398,180,1000,28.42485076066985
75,23.448400678316997,26.221294715812288,200,1000,25.46050689555436
50,48.0648028312409,93.69375965881332,200,2000,25.07618148836072
75,55.18287335341685,69.72198610678419,240,1500,27.416508804654928
75,63.17748436527554,37.49960028008921,180,1500,28.49905336739921
75,25.71185039986945,14.077308165505174,220,2000,26.347971803005493
75,94.86540809029908,62.74439275711843,240,1000,31.83914014410645
100,16.975849820713584,30.057967890319656,220,2500,25.55687933285115
100,96.56531747664124,96.41578948465,240,2000,31.229438806302667
25,1.4856122507503788,71.82648594881601,180,2500,20.500567651433656
50,48.11256918168456,97.67114977114954,200,1500,26.03350113512197
75,33.336783811656275,86.40090076704101,200,1500,24.418040760108088
25,44.91234139302508,53.47246736714865,180,2500,24.77481178928224
25,57.0664578980789,70.26068328887293,200,1000,25.006289399220048
25,43.558915801270906,83.08964759853701,180,2500,24.66238263186983
100,41.4846850301595,62.03606334963609,180,1000,27.41204790475979
75,73.27234154133066,15.533875087139728,180,2000,30.275049443466
75,68.58762750864646,52.3401682486268,240,1500,29.692973127524223
50,83.32712820358479,21.75159977079759,200,1500,29.977608239146768
75,24.995898123949555,74.33620976891534,240,2500,24.274269170305445
75,60.95285097540636,71.25660240738418,220,2000,27.805419660811427
25,58.51947853928539,99.3617372846902,180,2500,24.672420362248776
50,36.97378108726888,66.5928821614697,200,2500,24.490579283191813
75,48.605754190268094,82.01241481455475,220,2500,26.983195224739543
100,31.378214330572877,34.14590657999493,180,1000,27.292948409655224
75,14.18443976169852,40.60217217663818,220,1500,24.850972230832163
25,21.380121066273283,92.53218271400536,240,1500,20.383922930996523
100,10.55136464012011,77.96730336631705,240,2500,26.58499260278479
25,68.30695751901241,68.97422573178739,200,1000,26.723357491302888
75,66.07273931091515,32.86249233247362,220,1500,30.67133526876913
100,95.06063715798729,72.87201358526485,220,1000,33.53157630755175
50,72.96784136472412,89.80872805377561,240,2000,28.121285606595265
50,5.204583875613144,30.77178894051908,240,1000,22.85620873129337
100,88.42451739289542,73.5511553124241,200,1000,32.71105864581649
100,86.26751629457257,45.43245580577578,180,2000,32.542411044265
25,44.332032077269865,20.6890671646558,200,1500,27.66316188578716
100,58.58630505279216,78.71146088803138,240,1500,30.399143074034704
25,97.60783324725188,25.04231102659028,200,1000,28.91569580986084
75,53.23043638481663,32.76066461413342,180,1000,29.4687430087409
25,90.53218283760896,80.4647836790823,240,2000,28.764737476522267
100,8.303875781018643,76.79195070621738,180,2000,25.9311874495557
100,19.105186870868284,32.87647594399555,200,1500,25.926643204933864
75,44.07549434413178,94.68681529117303,180,1500,23.92823069293264
100,58.47568083373047,29.375670256947235,240,2000,29.908831239405337
100,81.62278518628003,99.42599934676292,240,1000,29.57167925565425
50,98.82621151431869,76.41098847562955,180,2000,30.173674947892884
50,38.885149647411644,45.32569214962624,200,1500,24.911240968941016
75,4.741563614008493,21.731428599623555,200,1000,24.16721573258212
25,80.11715032953248,38.845895964365226,200,2500,28.739651630569423
50,60.43807190828081,27.436466031854387,200,2500,28.63512765606401
25,19.854285886820165,65.96556278446172,220,2000,22.470752816575217
100,49.48284566214202,42.1169637824161,220,1500,31.04729403464689
50,74.23102455337244,36.55065351194713,180,1000,29.193684261437987
75,77.04117870686437,78.14198725465349,220,2500,30.40547889466449
75,49.9618411998762,30.75394913651648,220,1000,29.01573580708505
75,30.521453012885917,62.820038568295416,220,1000,24.899879326876736
50,97.37425820384937,27.513648354119105,180,1000,30.423017192909278
25,66.33626109564929,74.3318746959786,220,1000,26.765403702866585
100,40.82375193462987,66.2609335377337,200,2000,27.357633147938767
25,28.04632242046524,81.83381636593279,200,1000,23.19817174145373
25,73.11029830035622,16.164736728641106,180,2500,28.97209716443564
100,24.21834455937677,28.909490455451937,180,2500,27.832753263360047
100,17.17099889736882,23.901432449811917,180,2000,25.45321595501055
50,52.98338889620703,27.15051162571629,240,2500,26.68088765001537
50,28.998739264414187,19.271267122424565,220,1000,25.121434281759107
50,62.890514492361504,60.58737112924656,180,2500,27.39915548123394
50,11.793867487423348,63.40882663454991,180,1500,22.86778821222362
50,65.49411045673216,85.91407800346093,180,1000,28.69128402697472
100,28.329652799770223,47.59643587993864,200,2000,26.78130384170797
25,0.0242934434512731,57.91462417670029,180,1500,18.7385732081326
50,12.693605767417637,99.21736534699998,200,2500,19.83150816840992
50,93.3615377835094,57.86605750232612,200,1500,29.386806469065508
25,86.73546391153579,61.62184789768145,240,2500,27.366150368663373
50,23.360903203623685,99.63256733896456,180,2500,23.51066992144794
25,77.83719045454912,99.47164433047952,240,2500,26.996338553314825
25,60.85715931739743,48.16274010375583,180,2000,26.447207047751476
100,97.09047114498696,67.1452146642668,220,1500,34.087785333498154
75,37.36056595340591,53.27222570535279,180,2000,27.783537313793328
100,68.14606125171713,74.86439064914802,180,2500,30.12253872345972
75,6.353572242391858,94.45478690200524,180,1000,23.238998100279854
75,39.6247346816406,37.86933775359459,180,1000,27.30727643743299
75,96.38176611881804,83.69876533950472,180,2000,30.15685120856526
50,53.89808744501205,68.93640394983821,180,1000,25.02675867853998
100,28.787950333484456,35.216632114679555,240,1500,26.83464692806464
75,12.027096312860683,81.75696923637943,220,1000,23.514481379326437
25,70.35283401815305,48.44197172778144,240,1000,27.797025961539145
50,64.48560434297268,20.83574579331654,220,2500,28.33416893406132
100,37.39387136037746,99.40747215482284,240,1500,25.055025083131927
75,95.09413518658344,48.308169967508704,240,1500,31.925417498694006
25,2.220281298785032,58.73972926385452,180,1000,18.459660505856963
100,30.37238516318258,82.71655576873846,240,2500,26.178230614628536
100,92.10694862995814,96.478852160794,220,1000,32.841613871620815
50,32.09354383194404,88.55990649642841,200,1000,24.36701246930904
100,25.22528338551704,57.25478870214099,220,2000,25.875184469718857
50,53.42204099312473,59.112646797980375,240,2500,27.064462847649946
75,82.3801749920538,35.27982429486966,200,2000,30.162613561842356
50,10.314676087836103,51.65225903431754,180,1000,21.85658394200647
25,94.30207096457362,95.21549939576326,200,1000,27.119138555479715
50,79.5072881181164,75.42468495447906,180,2500,28.410887107665577
25,18.125025555155197,11.068929166737965,220,1500,22.065806255904263
50,71.20079611981626,20.48561036404669,200,1000,28.8015069549606
100,38.495872263755714,93.14301429620696,200,1000,26.71498982171932
75,40.22946780763187,86.38473960348527,200,2000,26.294617613427786
25,78.32900924388665,53.75480191735572,180,2000,26.04423263676761
50,96.27848079807322,65.52804527805327,180,2500,29.95736262512924
50,12.665587284719392,36.06814093426525,220,2000,24.0236090952738
50,42.06302368788194,81.35476768903816,220,1500,26.074835070909653
100,48.09416080843035,64.29857022004958,240,1000,28.5791591497734
100,37.63118169549976,72.53431349103236,180,2000,27.38968910951278
25,36.3189123716225,43.74188542080981,220,1500,22.879804691137597
25,5.226866756159653,48.73942058603325,200,1000,20.42449149284482
100,68.55386205626233,28.69138746680111,200,1000,32.10367139907022
25,43.62144171200454,95.32472886287846,200,1500,22.46114584359672
75,19.47938026439268,95.1901318347917,220,1000,23.93881823706666
75,81.60335023020684,83.59761225159137,200,1500,30.79528843953125
100,80.25607481516279,94.19996072792657,200,1500,31.188972728172168
25,48.63916280888938,69.87952473223409,180,2000,24.567507264194788
50,29.845066114776053,31.118668237276733,180,2500,24.703030401526423
75,63.80927257964524,78.41894699732421,220,1500,29.063126688544205
100,28.815213577740305,39.27485883175322,180,2000,27.290618806935107
25,23.600793032371204,49.64335203685727,240,1000,23.11168941371444
100,73.05146540263266,34.69151474698327,220,2000,31.2444756252802
50,4.032523972095071,48.12597259491427,240,1500,21.61994710902961
75,9.476847103459397,71.13856290910255,240,2000,23.82382624187459
100,0.6788174023589777,19.95495051745268,220,2500,23.77690836784459
100,15.294318647542616,19.46862360937148,180,1000,25.011371052687657
100,6.899000871045946,71.53930108793278,180,2000,26.531937912665857
50,99.58023677799186,80.16230500971467,220,1000,31.277489413083863
100,28.88099699540896,59.63200162411285,240,1500,26.44981848052853
50,14.926801266924729,26.34769126607189,220,2500,22.77109400316491
50,24.099625799591795,48.76811635248895,220,2500,23.01570594914212
50,93.61255715401346,78.2357970145613,200,2000,30.248383158216384
75,52.016022302439566,71.71597913972498,200,1000,27.42188411495702
75,36.48180963078569,19.887893003743308,240,1000,27.43919317404079
100,87.33914579092193,97.22324628624206,180,2000,30.49023367918726
100,39.499027054903245,30.102749279770286,200,2000,27.08938710583543
75,33.50085699576958,29.835055412240923,200,2000,26.763407905468856
25,20.728252254973555,51.38715229709103,240,2000,22.681578034142085
75,37.77968239094115,39.45188161000437,220,2500,27.64259779400798
50,31.6684356016926,98.55873897799546,200,2000,25.35729703631144
75,67.73039592981411,16.884079592871878,180,1000,29.916017949810342
50,28.958270467072712,37.57952718309498,240,1500,25.315128398950296
100,57.71997464225615,44.44499443845664,200,1000,28.84247867320608
25,6.589216503197271,54.41130943497464,240,2000,18.23512534629826
100,19.12891566965144,11.476578585425388,200,2500,25.704148133747204
50,40.74052716113488,17.412591862745252,200,2000,25.74664625313171
50,93.69492539086954,33.20286784568304,240,1500,33.356034784004166
50,37.72519857156954,59.86018735170366,180,2000,23.412301239816
25,66.4074121199834,79.09944131741251,180,1500,27.049822178432027
75,25.50872224213981,71.78458139334543,220,2000,24.27365089600258
100,12.703357597323173,61.03224214503495,200,2500,25.547354201523955
100,5.853660008005013,45.75095557548934,220,1000,24.712652774599512
75,30.541349854275136,88.36250520305384,240,1500,24.122155265587708
100,15.766102679690796,51.37952889324344,220,1000,26.57348832821646
25,17.40104480161242,36.9327525048037,240,2000,22.700187252260832
100,76.075930838695,66.64016033668516,180,1000,31.26018355693518
50,1.5838070944874216,72.2903496927678,240,2500,21.5063227795733
75,55.78101257354344,45.86232203729698,240,2500,27.98634121736385
25,37.94613805934648,12.532895294132311,220,1000,22.86109208399328
75,50.65499999085472,18.471835021303956,200,1000,28.558169033427617
25,56.28302372146029,86.10390027042956,220,2500,27.38286416896878
50,31.336769445727818,15.089312906677714,180,1500,26.177176358884296
75,29.51088601842853,63.2817700337919,180,1500,25.72860792427841
100,73.34018493349058,26.533844690445267,180,2500,32.18877697256098
25,87.12769881211571,30.60336621197593,200,2500,29.349517543115734
75,19.25816324585279,34.600056376256305,220,1500,22.743362897601507
100,9.761876053514897,13.44622475773184,240,1000,24.65569504436596
75,89.77958063920259,25.951174672626315,240,1000,32.145404949653496
75,34.989546364739866,68.54499860625464,200,2000,26.80141854415612
75,55.13173906628141,54.88454225872046,180,1500,29.99622125093738
25,35.95431445200035,81.75961771650422,200,2500,22.134032370117414
100,12.58023363460513,15.511789589634418,240,2000,26.604258921115377
50,58.9331644947728,90.0008466626468,180,1000,24.36312341553363
25,52.514085176962965,99.67586787095256,200,1500,24.17647589310962
25,20.299355919119723,11.416597502390468,240,2000,23.023505645669207
25,45.18690446522778,97.087605898594,240,1000,25.512225456765965
50,79.69475040156459,31.2276441673918,200,2500,29.02876651704513
100,59.04261031078914,72.32888243854333,240,1000,29.10959285392634
100,9.691732706699485,36.32350987944336,220,1000,26.235058915262947
100,54.80214972291351,56.96315908727684,220,1500,28.607502107082556
75,70.27382992895869,55.93766588525492,180,2500,29.129424031412366
75,79.27034057807514,42.49949315041649,220,1500,29.385588174812955
75,62.91175786342668,74.57920914595003,220,2500,29.1728889458042
50,15.265816454078374,63.967283367698286,200,2000,21.314250593744426
75,71.01732665901606,55.74493035488581,180,1000,30.78919652062272
50,67.73418460815164,98.4555380726431,200,1500,26.056113477851625
100,2.442688294063322,94.60083935685935,200,2500,22.594918295516383
75,41.17476675902432,95.98922612142954,220,1500,24.7752809910974
75,33.29502469623733,89.31915638229592,220,1000,25.01020353937781
25,66.94120642536434,32.963980487894176,240,1000,28.36144413661169
50,21.61358123109207,41.49784278803629,240,2000,23.132882907113
100,59.08719229742585,30.79491575909571,180,2500,29.312300592111644
25,91.32059618141724,98.7559198500562,220,2500,28.389284917403057
25,79.78023722086077,23.73956827871421,240,2000,28.686903632589285
100,92.14577362165303,42.986058000301504,200,2000,34.033215115493
25,97.850596693269,27.91399822474208,220,2500,29.1616583849896
50,1.0670127006162766,30.110843096582787,180,2500,22.242460569282176
50,62.27412763774775,32.23790963228904,180,1500,29.322529680076844
75,41.28393977589064,67.57036080039586,200,2500,25.512068127113302
25,85.98544903351217,16.844443317237502,240,1500,29.702228597288904
75,25.181470200913168,61.527688626140566,200,1500,24.020529873552665
25,98.1029489115076,83.73576126556928,240,1500,30.480838507085007
50,61.370796954374725,78.98713989439878,220,1500,28.74954873144882
50,79.35374022288309,23.60545284540929,180,1000,28.772532345352374
50,8.559955282276832,92.32585613009248,240,2000,21.801082226737734
25,18.345788475886504,79.30813432642967,200,2000,21.85556845178902
50,75.84036730342032,10.477225983956146,220,2500,30.00799736621268
25,2.198652203932361,76.36362701856275,240,2000,19.71623124455753
75,81.68779858937827,76.36795107597987,220,2000,29.820118716411542
25,1.3949018691911452,54.71344724859863,220,1000,18.729613857327596
75,65.71188390612733,14.138417440573498,200,1500,29.876143167242397
25,36.50939202318059,62.191534445411456,200,1500,24.521257721116783
75,61.14948527191992,78.91720840308783,220,1500,29.39021392893963
50,69.60314069891137,34.37866497889006,220,2000,28.952385955821548
75,34.24752191863042,70.03613964266087,240,2000,24.78551629019116
50,10.796244811083556,41.85335755399437,200,2500,21.462049637633413
50,6.964586774826564,61.646934961200806,240,1000,21.345338773541243
75,58.89360225625479,44.61091744884622,180,1000,26.837041613697707
25,52.06553537341115,37.33853194160012,240,2500,23.18682706665223
25,74.22010091211325,87.032302788884,220,2500,25.586254162246394
100,50.97355100039371,77.84544332668389,180,2500,28.852352711237323
25,42.24457900308792,41.09042205758341,240,1500,23.01416658020287
100,39.80871782362309,49.11684774536881,180,1500,28.327440501367946
25,2.6446902597667465,72.25330760878114,200,1500,19.24247040551249
25,33.55572016966571,82.99709025314583,240,1500,24.148416607612337
50,97.60201575244942,71.59071365422412,240,2500,30.22755912726841
100,87.35555762270889,58.683842261437455,200,2500,32.09998247929449
25,32.93780670342177,95.89472487381444,240,2500,21.87557063011321
100,58.77954050663722,79.67292577674073,180,1500,28.555065173018026
50,84.7296745535494,20.40326743521598,200,1500,30.652808188556783
50,44.12743367500687,60.23251889128173,180,2000,25.994950163317093
100,1.795786375015096,46.86009772560864,240,2500,24.196658666618475
50,7.451046181864007,81.54420731117143,240,1000,20.3410746285188
75,51.03927213487066,14.019673047168878,240,1000,28.980280058141105
75,96.94393756758784,46.96512129661853,240,2000,31.295158421392056
50,69.32095422188678,38.64486838091373,180,1500,27.571333250947237
